legislator_id,served_periods,effective_model,beta0_dim1,beta0_dim2,beta1_dim1,beta1_dim2,beta2_dim1,beta2_dim2,beta3_dim1,beta3_dim2,intercept_radius
41702,1,0,0.676243069997990,-0.115170000164291,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.685980188240265
41703,1,0,-0.756194414523351,-0.604083530786098,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.967856861691496
41704,1,0,-0.840082582020140,-0.211565250710883,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.866313222756056
41705,1,0,0.373668403615922,0.046307548328540,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.376526844850499
41706,1,0,0.762797398729317,-0.139659095243675,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.775476972187114
41707,1,0,-0.553794984165144,-0.044386642757914,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.555570930252646
49300,5,1,0.741619065559552,-0.004595260668903,0.014003217567485,0.114550468351689,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.741633302125814
49306,2,0,-0.606770172998412,0.019555124524761,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.607085204675342
49307,1,0,-0.593976432987545,-0.139482330923836,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.610133857103959
49308,5,1,0.787800400417670,-0.021118353567733,-0.008073164037436,-0.013319346101585,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.788083406598345
49309,1,0,0.854720214726287,0.519088965918416,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000
49700,5,1,-0.730347266613472,0.191195163864087,-0.093341540351132,-0.046592135607928,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.754958754194416
49702,3,0,0.535219772150958,-0.512340485834891,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.740913610299376
49703,5,1,-0.050429851154310,0.151692626159140,-0.067872163256715,0.147379479501291,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.159855630862671
49706,5,1,-0.752520455795970,-0.041938116823058,-0.099728890303644,-0.285926794505981,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.753688159674835
49901,1,0,0.366267182117658,0.342482110799155,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.501443561045363
49903,1,0,-0.493577369757894,-0.869701891490917,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000
94659,5,1,-0.786066847321555,0.021065019405510,0.059435938973070,0.179904475860735,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.786349046861890
