party,target,period,n,median_d1,q25,q75,replicate
DC,P2,20,14,-0.13215377287747138,-0.23254032548581827,0.028935069745963906,185
DC,P3,24,14,-0.09026994194142993,-0.17842926251508914,0.12996329657497724,185
EVOP,P1,17,6,0.716749718291382,0.6498889105228622,0.7336327583195292,185
EVOP,P2,20,6,0.6786329665168275,0.6429392151416159,0.7144923303231949,185
EVOP,P3,24,6,0.6541240669619242,0.5726840990341787,0.677275884199185,185
FRVS,P1,17,1,-0.7085644865333574,-0.7085644865333574,-0.7085644865333574,185
FRVS,P2,20,1,-0.6717593826227051,-0.6717593826227051,-0.6717593826227051,185
FRVS,P3,24,1,-0.6226859107418362,-0.6226859107418362,-0.6226859107418362,185
IND,P1,17,13,-0.5890466601485319,-0.8148107703836072,-0.1829052807273174,185
IND,P2,20,11,-0.5422972718076152,-0.6475902535227653,-0.08641857518887758,185
IND,P3,24,11,-0.6687068234676677,-0.7823261717215765,0.031009407422853533,185
LIBERAL,P1,17,2,-0.6720067019658352,-0.6937497381923761,-0.6502636657392944,185
LIBERAL,P2,20,2,-0.613593426896232,-0.6415094689789472,-0.5856773848135167,185
LIBERAL,P3,24,2,-0.5357090601367615,-0.5718557766943762,-0.4995623435791468,185
PC,P1,17,8,-0.8363950853902526,-0.8470387759095039,-0.8267515520088428,185
PC,P2,20,8,-0.8374704589163422,-0.8532681134311644,-0.8334529270052343,185
PC,P3,24,8,-0.8402515853783508,-0.8573280275426313,-0.8246798449049216,185
PCS,P2,20,2,-0.7841886912234066,-0.7861477598950761,-0.7822296225517371,185
PCS,P3,24,1,-0.7277871145684641,-0.7277871145684641,-0.7277871145684641,185
PEV,P1,17,1,-0.901984490582121,-0.901984490582121,-0.901984490582121,185
PEV,P2,20,1,-0.8928343541719519,-0.8928343541719519,-0.8928343541719519,185
PEV,P3,24,1,-0.8806341722917262,-0.8806341722917262,-0.8806341722917262,185
PH,P1,17,3,-0.9572504246297163,-0.9638344791038207,-0.9349586571401223,185
PH,P2,20,2,-0.9140335044178894,-0.9193292323513067,-0.9087377764844722,185
PH,P3,24,2,-0.8861333007882466,-0.9133511776259498,-0.8589154239505433,185
PPD,P1,17,6,-0.6241111086261568,-0.69530140568817,-0.59151701576888,185
PPD,P2,20,7,-0.576417579898659,-0.6720940896951588,-0.562058905045043,185
PPD,P3,24,7,-0.6218802008314088,-0.6994135107751589,-0.5778545250972932,185
PR,P1,17,6,-0.36830612016378006,-0.48173157762815844,-0.24113998345417792,185
PR,P2,20,6,-0.29324484340982165,-0.47097605008546056,-0.12925968834145343,185
PR,P3,24,6,-0.19316314107121108,-0.4403690466069903,0.019914038475512277,185
PREP,P3,24,1,0.9379299088260104,0.9379299088260104,0.9379299088260104,185
PRI,P1,17,1,-0.7037620974160472,-0.7037620974160472,-0.7037620974160472,185
PRI,P2,20,1,-0.6778147125612233,-0.6778147125612233,-0.6778147125612233,185
PRI,P3,24,1,-0.6432181994214573,-0.6432181994214573,-0.6432181994214573,185
PRO,P2,20,1,-0.8451486643766496,-0.8451486643766496,-0.8451486643766496,185
PRO,P3,24,1,-0.8855991897007056,-0.8855991897007056,-0.8855991897007056,185
PS,P1,17,18,-0.6384281212709512,-0.680395964306084,-0.6136657200417028,185
PS,P2,20,18,-0.6420449371686535,-0.6664528138076025,-0.6001270832268919,185
PS,P3,24,18,-0.6255167194125575,-0.6452657356669261,-0.5828045803422304,185
RD,P1,17,8,-0.7550736670636186,-0.7697515535422296,-0.745906392129656,185
RD,P2,20,10,-0.7545648227414286,-0.7735481828318508,-0.7402053034112195,185
RD,P3,24,10,-0.7290386327011211,-0.7429790530820548,-0.7111333918033309,185
RN,P1,17,34,0.6962308865652983,0.6375153408379975,0.7549767435252573,185
RN,P2,20,36,0.659033153335683,0.5961893391554666,0.7222486117676047,185
RN,P3,24,33,0.5972567658976614,0.4954434401077539,0.6859657225967355,185
UDI,P1,17,30,0.7095956462819428,0.6438268813572751,0.7890170283387199,185
UDI,P2,20,31,0.7112290483126867,0.6264757653210804,0.8094446562519696,185
UDI,P3,24,30,0.6987172950096888,0.5894324895639234,0.8357934579102488,185
COMUNES,P1,17,2,-0.913785377426712,-0.9244800824543067,-0.9030906723991171,186
COMUNES,P2,20,1,-0.8848470000466989,-0.8848470000466989,-0.8848470000466989,186
COMUNES,P3,24,1,-0.8177432834664278,-0.8177432834664278,-0.8177432834664278,186
DC,P1,17,15,-0.17139078868349691,-0.29214331044370456,-0.08260482743029132,186
DC,P2,20,14,-0.1680551836409803,-0.2520904198577246,0.008631108862831251,186
DC,P3,24,14,-0.12126254739392343,-0.2205820118643942,0.1009963086594594,186
EVOP,P1,17,6,0.6907946218740122,0.614134792269762,0.7220187418093086,186
EVOP,P2,20,6,0.6530420597535549,0.6035553681291509,0.7056570283538208,186
EVOP,P3,24,6,0.6231513368414792,0.5047799929540939,0.7125818697957256,186
FRVS,P1,17,1,-0.7562462027259431,-0.7562462027259431,-0.7562462027259431,186
FRVS,P2,20,1,-0.7453429825421984,-0.7453429825421984,-0.7453429825421984,186
FRVS,P3,24,1,-0.7308053556305378,-0.7308053556305378,-0.7308053556305378,186
IND,P1,17,13,-0.5880125022114937,-0.8448744491221453,-0.1891080077853141,186
IND,P2,20,11,-0.5879754954914483,-0.6701242575271901,-0.09886806140358526,186
IND,P3,24,11,-0.7643250425500824,-0.8335442721871104,0.006542230809599717,186
LIBERAL,P1,17,2,-0.6874986577626415,-0.7099146229798878,-0.6650826925453952,186
LIBERAL,P2,20,2,-0.6457048317764504,-0.676152498862407,-0.6152571646904939,186
LIBERAL,P3,24,2,-0.5899797304615297,-0.6311363333724332,-0.5488231275506262,186
PC,P1,17,8,-0.8500485096924129,-0.8686493430963782,-0.8344450252578315,186
PC,P2,20,8,-0.8532270757784773,-0.8708798565178814,-0.8416286673836684,186
PC,P3,24,8,-0.8665921806364412,-0.9009621429929516,-0.8377062989489772,186
PCS,P2,20,2,-0.8376904978506907,-0.8427277938634132,-0.8326532018379682,186
PCS,P3,24,1,-0.8009214735654494,-0.8009214735654494,-0.8009214735654494,186
PEV,P1,17,1,-0.9144039716466962,-0.9144039716466962,-0.9144039716466962,186
PEV,P2,20,1,-0.9367759513702302,-0.9367759513702302,-0.9367759513702302,186
PEV,P3,24,1,-0.9666052576682767,-0.9666052576682767,-0.9666052576682767,186
PH,P1,17,3,-0.9257718002623613,-0.9532933920315017,-0.9234154910952969,186
PH,P2,20,2,-0.9206227564058733,-0.9279375048285797,-0.913308007983167,186
PH,P3,24,2,-0.9168991101533077,-0.9355377292509987,-0.8982604910556169,186
PPD,P1,17,6,-0.6202020613264156,-0.7088040355154595,-0.595605916633356,186
PPD,P2,20,7,-0.6080523443601629,-0.7001370230427475,-0.5927354177479953,186
PPD,P3,24,7,-0.6694059918920775,-0.7171276270937117,-0.6286753665235871,186
PR,P1,17,6,-0.37372194536908243,-0.4950164413164495,-0.24479020603154886,186
PR,P2,20,6,-0.3196058796187244,-0.47211888054274787,-0.1523195053971298,186
PR,P3,24,6,-0.23589492871301396,-0.4531449960830458,-0.02902523788457076,186
PREP,P3,24,1,0.874105728451089,0.874105728451089,0.874105728451089,186
PRI,P1,17,1,-0.7254381383206332,-0.7254381383206332,-0.7254381383206332,186
PRI,P2,20,1,-0.7053858444760532,-0.7053858444760532,-0.7053858444760532,186
PRI,P3,24,1,-0.6786494526832799,-0.6786494526832799,-0.6786494526832799,186
PRO,P2,20,1,-0.8958309930983662,-0.8958309930983662,-0.8958309930983662,186
PRO,P3,24,1,-0.9312266252559698,-0.9312266252559698,-0.9312266252559698,186
PS,P1,17,18,-0.6620735297753636,-0.700151183142928,-0.6272965811413077,186
PS,P2,20,18,-0.6590877867933034,-0.7159722382929009,-0.6283369325905018,186
PS,P3,24,18,-0.6594318813063234,-0.7208088527716322,-0.6175514043990156,186
RD,P1,17,8,-0.763772573687355,-0.7751963985097365,-0.7571354902473663,186
RD,P2,20,10,-0.7774592336194903,-0.7844110797592184,-0.7707159591004786,186
RD,P3,24,10,-0.7762612254965846,-0.8001396133916523,-0.7594164724500772,186
RN,P1,17,34,0.673489125282579,0.6131046695169784,0.7436391838765181,186
RN,P2,20,36,0.6482548992442607,0.5872887088747502,0.7118842164174916,186
RN,P3,24,33,0.5983053832012849,0.5082515727849859,0.7004373971119722,186
UDI,P1,17,30,0.7307077626113518,0.6488793937947318,0.7803846402824441,186
UDI,P2,20,31,0.713581430481566,0.6054958630427487,0.8026949855480829,186
UDI,P3,24,30,0.712579831224591,0.5554805921553986,0.811567603400847,186
COMUNES,P1,17,2,-0.8822581534490146,-0.8885808683528836,-0.8759354385451456,187
COMUNES,P2,20,1,-0.8987887526831813,-0.8987887526831813,-0.8987887526831813,187
COMUNES,P3,24,1,-0.903968978585087,-0.903968978585087,-0.903968978585087,187
DC,P1,17,15,-0.18129221988633487,-0.3160455165486835,-0.1068579160576342,187
DC,P2,20,14,-0.18229186806215458,-0.27477188991332874,-0.029300866133481006,187
DC,P3,24,14,-0.17332617416976415,-0.23327086383723475,0.06281253779881865,187
EVOP,P1,17,6,0.7054705559874161,0.6016987506589804,0.7578024256665693,187
EVOP,P2,20,6,0.6493295330200872,0.5966799116904951,0.7064899199888012,187
EVOP,P3,24,6,0.6210343281970095,0.5365146222390478,0.6430896190288076,187
FRVS,P1,17,1,-0.7648620736216092,-0.7648620736216092,-0.7648620736216092,187
FRVS,P2,20,1,-0.7303190592548833,-0.7303190592548833,-0.7303190592548833,187
FRVS,P3,24,1,-0.6842617067659161,-0.6842617067659161,-0.6842617067659161,187
IND,P1,17,13,-0.6079931858528577,-0.8489068494874994,-0.19570898270554543,187
IND,P2,20,11,-0.5749189336053304,-0.7160979680575676,-0.10759324507973682,187
IND,P3,24,11,-0.7391152486673203,-0.8320796054343251,-0.0004107979565227404,187
LIBERAL,P1,17,2,-0.719502495544422,-0.7312703917763346,-0.7077345993125094,187
LIBERAL,P2,20,2,-0.6844632342339705,-0.7026666297897805,-0.6662598386781606,187
LIBERAL,P3,24,2,-0.6377442191533693,-0.664528280474376,-0.6109601578323627,187
PC,P1,17,8,-0.8709362965421469,-0.8882370600868897,-0.8668229496054977,187
PC,P2,20,8,-0.888399561652053,-0.895584045572074,-0.8868137407745772,187
PC,P3,24,8,-0.9201516511262529,-0.9272978926789841,-0.9065868915964148,187
PCS,P2,20,2,-0.8449891505761105,-0.8455884333154898,-0.8443898678367312,187
PCS,P3,24,1,-0.8162195212060979,-0.8162195212060979,-0.8162195212060979,187
PEV,P1,17,1,-0.9089354389025032,-0.9089354389025032,-0.9089354389025032,187
PEV,P2,20,1,-0.9370490338989813,-0.9370490338989813,-0.9370490338989813,187
PEV,P3,24,1,-0.9745338272276192,-0.9745338272276192,-0.9745338272276192,187
PH,P1,17,3,-0.9267062084502019,-0.9418322544678508,-0.9264281823788296,187
PH,P2,20,2,-0.9336182905955874,-0.9425252626173232,-0.9247113185738518,187
PH,P3,24,2,-0.9432051015512646,-0.9641733869828958,-0.9222368161196333,187
PPD,P1,17,6,-0.6233499319221902,-0.7000805573738067,-0.5976414125776894,187
PPD,P2,20,7,-0.6266678124375541,-0.6964671247329293,-0.611448428224906,187
PPD,P3,24,7,-0.70614419359867,-0.7458702889945785,-0.6615878455048063,187
PR,P1,17,6,-0.3792793568030416,-0.48795945632508286,-0.2654209644062772,187
PR,P2,20,6,-0.32023825035018344,-0.5046384459416889,-0.16705167775430768,187
PR,P3,24,6,-0.2404820262526499,-0.5279118475908853,-0.035892628885014835,187
PREP,P3,24,1,0.8919871252943208,0.8919871252943208,0.8919871252943208,187
PRI,P1,17,1,-0.7296177980179436,-0.7296177980179436,-0.7296177980179436,187
PRI,P2,20,1,-0.7233330750548292,-0.7233330750548292,-0.7233330750548292,187
PRI,P3,24,1,-0.7149534444373447,-0.7149534444373447,-0.7149534444373447,187
PRO,P2,20,1,-0.8807956325093014,-0.8807956325093014,-0.8807956325093014,187
PRO,P3,24,1,-0.9233140098717024,-0.9233140098717024,-0.9233140098717024,187
PS,P1,17,18,-0.6740377611369475,-0.7154351768521223,-0.6335260045883875,187
PS,P2,20,18,-0.6872144340306243,-0.7204497302922295,-0.6457247322717139,187
PS,P3,24,18,-0.7022715652708353,-0.7179684711083676,-0.6629558642457097,187
RD,P1,17,8,-0.7781896909535326,-0.7921129919433136,-0.773393492052465,187
RD,P2,20,10,-0.7895390169482494,-0.8084192619525741,-0.7751450716532612,187
RD,P3,24,10,-0.8056967107161548,-0.8300159293313891,-0.7819162787736671,187
RN,P1,17,34,0.6725810414417288,0.6142555766989767,0.7288363101106594,187
RN,P2,20,36,0.6351225433076081,0.5991862023437091,0.7028566781523482,187
RN,P3,24,33,0.5932017038850367,0.5067330268567971,0.6683262428775164,187
UDI,P1,17,30,0.7250083908371274,0.6452182817743701,0.7797419312420957,187
UDI,P2,20,31,0.6880149423268465,0.6122461920885869,0.7941106177942485,187
UDI,P3,24,30,0.6802297459388444,0.5339781445398715,0.8274167150666101,187
COMUNES,P1,17,2,-0.9020492884961302,-0.9098126587957621,-0.8942859181964982,188
COMUNES,P2,20,1,-0.883823209651204,-0.883823209651204,-0.883823209651204,188
COMUNES,P3,24,1,-0.8388194503922843,-0.8388194503922843,-0.8388194503922843,188
DC,P1,17,15,-0.18466697158908668,-0.31441833697535393,-0.07965811905441911,188
DC,P2,20,14,-0.17856290320015283,-0.25887318332026166,0.006841728363057603,188
DC,P3,24,14,-0.16019721382591762,-0.24029264860770738,0.08499901494581805,188
EVOP,P1,17,6,0.6814912806741709,0.6166369069188962,0.7247029275884985,188
EVOP,P2,20,6,0.6549184970560218,0.5994317867523219,0.6981726269424904,188
EVOP,P3,24,6,0.6390003532952131,0.5363731572832009,0.6659320606824068,188
FRVS,P1,17,1,-0.7341652761251204,-0.7341652761251204,-0.7341652761251204,188
FRVS,P2,20,1,-0.7189988914291204,-0.7189988914291204,-0.7189988914291204,188
FRVS,P3,24,1,-0.6987770451677878,-0.6987770451677878,-0.6987770451677878,188
IND,P1,17,13,-0.5813251519238831,-0.8358831206280488,-0.1624784815148515,188
IND,P2,20,11,-0.5537401278828875,-0.6617115041806176,-0.07515983699929187,188
IND,P3,24,11,-0.6890363369594537,-0.8097621881502186,0.012518233799360685,188
LIBERAL,P1,17,2,-0.6957033462215756,-0.7068237678073862,-0.684582924635765,188
LIBERAL,P2,20,2,-0.6469231539817408,-0.6622092679210014,-0.6316370400424803,188
LIBERAL,P3,24,2,-0.5818828976619621,-0.6027232680724892,-0.561042527251435,188
PC,P1,17,8,-0.8359764033661822,-0.8547140784032733,-0.8254333545804963,188
PC,P2,20,8,-0.8461387848150523,-0.8665897298789902,-0.8394412488653372,188
PC,P3,24,8,-0.8665980172322296,-0.9014375075501826,-0.847186317374374,188
PCS,P2,20,2,-0.8491443272361847,-0.8627791056969545,-0.8355095487754151,188
PCS,P3,24,1,-0.8679343705758741,-0.8679343705758741,-0.8679343705758741,188
PEV,P1,17,1,-0.9430823397385774,-0.9430823397385774,-0.9430823397385774,188
PEV,P2,20,1,-0.9361842722677194,-0.9361842722677194,-0.9361842722677194,188
PEV,P3,24,1,-0.9269868489732415,-0.9269868489732415,-0.9269868489732415,188
PH,P1,17,3,-0.9518120127145101,-0.9614099431299551,-0.9330002685166149,188
PH,P2,20,2,-0.9447824946854559,-0.9563502212733295,-0.9332147680975825,188
PH,P3,24,2,-0.9476948890233192,-0.9936260341372507,-0.9017637439093876,188
PPD,P1,17,6,-0.604483696546402,-0.6884784704982535,-0.589692745445715,188
PPD,P2,20,7,-0.6014017307737813,-0.6856533269432084,-0.5887020492291861,188
PPD,P3,24,7,-0.7051066782012556,-0.715648020692144,-0.6372503222073018,188
PR,P1,17,6,-0.36575425273849704,-0.4775629420610203,-0.24335530334221434,188
PR,P2,20,6,-0.30758352883827195,-0.47573957926054355,-0.141409415737685,188
PR,P3,24,6,-0.22592945859962524,-0.47740153389825424,-0.005481565598313427,188
PREP,P3,24,1,0.9053773201781093,0.9053773201781093,0.9053773201781093,188
PRI,P1,17,1,-0.7429973813046924,-0.7429973813046924,-0.7429973813046924,188
PRI,P2,20,1,-0.730943341741896,-0.730943341741896,-0.730943341741896,188
PRI,P3,24,1,-0.7148712889915005,-0.7148712889915005,-0.7148712889915005,188
PRO,P2,20,1,-0.8519569138601653,-0.8519569138601653,-0.8519569138601653,188
PRO,P3,24,1,-0.88423928761236,-0.88423928761236,-0.88423928761236,188
PS,P1,17,18,-0.6473077698842744,-0.6691118113752493,-0.6127668740688392,188
PS,P2,20,18,-0.6492792280216735,-0.6714448222417986,-0.6182900294411706,188
PS,P3,24,18,-0.648916588945053,-0.6636008125272654,-0.6125246028981216,188
RD,P1,17,8,-0.7619396909201233,-0.7931908725474169,-0.7517243195307264,188
RD,P2,20,10,-0.7758466656375038,-0.7937016549964124,-0.7532024794552682,188
RD,P3,24,10,-0.7604964509195221,-0.7813485178964846,-0.7497282545826767,188
RN,P1,17,34,0.6725527543631038,0.6176314561310622,0.7333378006706968,188
RN,P2,20,36,0.6401942440376909,0.5919122044304256,0.7071305252652289,188
RN,P3,24,33,0.599415582456563,0.49196539448637133,0.6886044009935095,188
UDI,P1,17,30,0.7199526191676751,0.6413072689303471,0.7667263875245005,188
UDI,P2,20,31,0.693981499076741,0.6070185887152144,0.7894444617799196,188
UDI,P3,24,30,0.6983156807215154,0.5684681107761587,0.8441428901388371,188
COMUNES,P1,17,2,-0.9070903954117621,-0.9239160171358838,-0.8902647736876403,189
COMUNES,P2,20,1,-0.9211628860672721,-0.9211628860672721,-0.9211628860672721,189
COMUNES,P3,24,1,-0.8950578823436274,-0.8950578823436274,-0.8950578823436274,189
DC,P1,17,15,-0.17177042188865088,-0.2798914972663041,-0.08131827778145916,189
DC,P2,20,14,-0.15078549706411604,-0.24190068049585134,0.004348350229465484,189
DC,P3,24,14,-0.13246254670848595,-0.19004904045214935,0.08976004542459483,189
EVOP,P1,17,6,0.7054469900134549,0.6320760469675666,0.7339802910673557,189
EVOP,P2,20,6,0.6688384976710586,0.621366292347664,0.7044247017799141,189
EVOP,P3,24,6,0.6534818554165612,0.548289714837221,0.6765651095272782,189
FRVS,P1,17,1,-0.72772063228595,-0.72772063228595,-0.72772063228595,189
FRVS,P2,20,1,-0.7126033593446106,-0.7126033593446106,-0.7126033593446106,189
FRVS,P3,24,1,-0.6924469954228254,-0.6924469954228254,-0.6924469954228254,189
IND,P1,17,13,-0.5870665013199816,-0.833510240766627,-0.17840701684718896,189
IND,P2,20,11,-0.5456718761432275,-0.6872964285715149,-0.07489596035664256,189
IND,P3,24,11,-0.6948440467579488,-0.8202830485477708,0.03744873628146589,189
LIBERAL,P1,17,2,-0.6062362105410568,-0.6397414621235215,-0.5727309589585922,189
LIBERAL,P2,20,2,-0.5656865205031308,-0.5973761256517696,-0.5339969153544921,189
LIBERAL,P3,24,2,-0.5116202671192303,-0.5408890103561009,-0.4823515238823597,189
PC,P1,17,8,-0.8565648938300547,-0.873533900447916,-0.8483110926170843,189
PC,P2,20,8,-0.8753834419756943,-0.8899726564790131,-0.8551648729897545,189
PC,P3,24,8,-0.8891597167129515,-0.9196668162627191,-0.8702087484353093,189
PCS,P2,20,2,-0.8414556473262558,-0.8493926699278533,-0.8335186247246583,189
PCS,P3,24,1,-0.8548399377801705,-0.8548399377801705,-0.8548399377801705,189
PEV,P1,17,1,-0.9366831269606245,-0.9366831269606245,-0.9366831269606245,189
PEV,P2,20,1,-0.9368332387410365,-0.9368332387410365,-0.9368332387410365,189
PEV,P3,24,1,-0.937033387781585,-0.937033387781585,-0.937033387781585,189
PH,P1,17,3,-0.9361081832218916,-0.9417708408608507,-0.9265625044148809,189
PH,P2,20,2,-0.9372318818776961,-0.9483423952949638,-0.9261213684604285,189
PH,P3,24,2,-0.9514577184947828,-0.9837460356730818,-0.9191694013164838,189
PPD,P1,17,6,-0.6087943433620002,-0.7117306742352949,-0.588558240280838,189
PPD,P2,20,7,-0.6211072370409563,-0.6857282003265578,-0.5975708892519703,189
PPD,P3,24,7,-0.6468294750583631,-0.7356069091614761,-0.6329563864168265,189
PR,P1,17,6,-0.36741814536185136,-0.4874330929944377,-0.24201192879368358,189
PR,P2,20,6,-0.31202363780455467,-0.48549410746942195,-0.13958198805956196,189
PR,P3,24,6,-0.23213930920085485,-0.48567465327445913,-0.0030087337473984083,189
PREP,P3,24,1,0.8099970903231777,0.8099970903231777,0.8099970903231777,189
PRI,P1,17,1,-0.7432013479239742,-0.7432013479239742,-0.7432013479239742,189
PRI,P2,20,1,-0.741646599023134,-0.741646599023134,-0.741646599023134,189
PRI,P3,24,1,-0.7395736004886804,-0.7395736004886804,-0.7395736004886804,189
PRO,P2,20,1,-0.8739603639822158,-0.8739603639822158,-0.8739603639822158,189
PRO,P3,24,1,-0.9546927937154674,-0.9546927937154674,-0.9546927937154674,189
PS,P1,17,18,-0.6567147848565476,-0.7104268173108359,-0.6327748711120327,189
PS,P2,20,18,-0.6561495528687808,-0.7074825582095923,-0.6294193791237624,189
PS,P3,24,18,-0.6597931866394411,-0.7023458371803728,-0.6312894387714612,189
RD,P1,17,8,-0.7802726089418013,-0.7944058247527793,-0.7763244799142374,189
RD,P2,20,10,-0.8005830390836748,-0.8245422996740844,-0.7880529223734812,189
RD,P3,24,10,-0.8265607653809304,-0.8346711076637361,-0.7903613933023974,189
RN,P1,17,34,0.6778159097345728,0.6202645618417714,0.7282307041785291,189
RN,P2,20,36,0.6443849467098507,0.5977571302338236,0.702582814278647,189
RN,P3,24,33,0.5586460495001633,0.5241358013135714,0.6601661706040443,189
UDI,P1,17,30,0.7085642984951133,0.6295241995016843,0.764435855864966,189
UDI,P2,20,31,0.7070360455077703,0.5999411091955091,0.7956750503220311,189
UDI,P3,24,30,0.6858665822456452,0.5360335666711307,0.8110463851645655,189
