legislator_id,served_periods,effective_model,beta0_dim1,beta0_dim2,beta1_dim1,beta1_dim2,beta2_dim1,beta2_dim2,beta3_dim1,beta3_dim2,intercept_radius
834,12,2,0.983433692534327,-0.181268233257511,-0.597093538494884,0.120386259291434,0.318265402458130,-0.243796348623896,0.000000000000000,0.000000000000000,1.000000000000000
835,4,0,-0.697886650581529,-0.344314963019189,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.778202140075964
836,12,2,-0.784035290558783,-0.118231413539772,0.094114261068483,-0.078848840606882,0.041494818974779,0.000391573209912,0.000000000000000,0.000000000000000,0.792899743970956
837,23,2,-0.873065526347291,0.074195573744722,0.180438020101010,-0.347925879000226,0.011770722185503,0.117626768389208,0.000000000000000,0.000000000000000,0.876212529275506
838,8,2,0.886388467839534,0.069388360281894,-0.061965067811963,-0.174250384392927,-0.020576306137834,-0.039000767281885,0.000000000000000,0.000000000000000,0.889100253324408
839,12,2,-0.733300196478044,-0.022971993000796,0.099514135081190,-0.193142221156758,0.013505369568222,-0.035831248951665,0.000000000000000,0.000000000000000,0.733659928452663
840,12,2,0.861772995158673,0.362167418645576,0.183353661960565,-0.328195992146073,-0.189595470918194,0.045349205763473,0.000000000000000,0.000000000000000,0.934782292468760
841,4,0,-0.558649853948604,0.463729395839254,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.726040365187939
842,12,2,0.722912274075736,-0.253255543524424,0.185988043366333,0.096805159106930,-0.120509163252159,0.014853061229092,0.000000000000000,0.000000000000000,0.765989899630017
843,23,2,0.803255008769479,-0.034441981396449,0.048759859702610,0.353318674291036,-0.100907742289052,-0.147067147357111,0.000000000000000,0.000000000000000,0.803993071609307
844,14,2,0.872027093104461,0.323551800266348,0.170059474221753,-0.326519751450920,-0.129255671851013,-0.030824086915899,0.000000000000000,0.000000000000000,0.930116669329075
845,4,0,-0.809419533540427,0.059385161205956,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.811595082937458
846,12,2,0.674658807689837,0.207664706810679,0.027951022758019,0.653095140039165,0.094302660327003,0.227152413026939,0.000000000000000,0.000000000000000,0.705895981889851
847,8,2,-0.635741649067277,0.402037914727064,0.128732088107506,0.058131549343171,-0.062216370137648,-0.027043201995126,0.000000000000000,0.000000000000000,0.752198065164267
848,23,2,-0.818342305212365,0.136684542063744,0.123241914226606,-0.167220763486774,0.060545287629073,0.592897855914485,0.000000000000000,0.000000000000000,0.829678728508489
849,16,2,-0.787672820326503,0.246563959774807,0.039783327469620,-0.347106236836166,0.034858290528886,-0.110574679724547,0.000000000000000,0.000000000000000,0.825361895256221
850,23,2,0.814186576169543,0.093336495457208,-0.103845027646851,-0.409190609138768,-0.189002913714803,0.043736895090922,0.000000000000000,0.000000000000000,0.819519055421481
851,4,0,0.791165426709948,-0.207260771368271,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.817862922358817
852,6,2,-0.823513093040031,0.196440415038635,0.102666845911965,0.086191889804956,0.053746219164736,0.028990741311135,0.000000000000000,0.000000000000000,0.846618362114188
853,8,2,0.192051288020679,-0.228592671969922,-0.688894904716364,-0.015709312649735,-0.193615763475526,0.080599526413194,0.000000000000000,0.000000000000000,0.298560390723133
854,20,2,-0.725623749495892,0.152766536714095,0.112509935458275,-0.356616513645789,0.022681740095494,0.015017482971790,0.000000000000000,0.000000000000000,0.741530471775837
855,23,2,-0.806959129278905,-0.024812635407185,0.249570853179976,-0.289864061959046,0.093244016877875,0.040999176480988,0.000000000000000,0.000000000000000,0.807340512548713
856,15,2,-0.737499572026300,0.006115738819060,0.153443453247066,-0.065864417856729,-0.098492607402129,0.074694587081051,0.000000000000000,0.000000000000000,0.737524929070387
857,20,2,0.924968373842149,0.197475132054602,0.109401468095950,-0.606536874376424,-0.218945185049604,0.072822092173932,0.000000000000000,0.000000000000000,0.945813364458428
858,8,2,-0.569260459422994,0.520212710470106,0.016437498893851,0.050275804942980,0.011934242280477,-0.094385485194343,0.000000000000000,0.000000000000000,0.771154157608667
859,12,2,-0.832424305058967,0.295302942376583,0.020823889117281,-0.236177674342533,-0.047163999958841,-0.011013188653096,0.000000000000000,0.000000000000000,0.883251975049686
860,12,2,-0.578702686980556,0.427498811434204,0.082245839827345,-0.008333858564704,0.073243030119424,-0.075189475711234,0.000000000000000,0.000000000000000,0.719480391460513
861,6,2,0.996864713948005,0.079124851248867,0.116959506978969,-0.019227253563328,0.122761808860819,0.279689863117709,0.000000000000000,0.000000000000000,0.999999999999896
862,23,2,-0.509376714702151,0.230949140130797,0.093496840260422,0.329324487351324,0.273606699741109,-0.852368147467326,0.000000000000000,0.000000000000000,0.559287173827464
863,17,2,0.760490239491533,-0.193640122768016,-0.032405646146284,0.257960589242360,-0.044719665691324,0.077464061956387,0.000000000000000,0.000000000000000,0.784755950284865
864,12,2,0.729245001113843,0.422565137087495,0.164635632783251,-0.317964630118047,0.003412441783971,-0.100512453624541,0.000000000000000,0.000000000000000,0.842828313911737
865,23,2,0.815353125027929,0.121412579009427,0.017120857134604,-0.523976897121491,-0.113646520955058,0.165356729820433,0.000000000000000,0.000000000000000,0.824343213009321
866,23,2,-0.729625840049187,0.004942980539958,0.220075802090519,-0.447290637398485,0.098840529582244,0.105523358271153,0.000000000000000,0.000000000000000,0.729642583409233
867,12,2,0.759690726677910,0.018188664369737,0.192030681325024,0.270444606989956,0.287580857181704,-0.121480563661607,0.000000000000000,0.000000000000000,0.759908433768152
868,20,2,0.868317076047681,-0.060332786608215,-0.043111670506086,0.346928090078629,0.208106509907795,0.024336462696546,0.000000000000000,0.000000000000000,0.870410586847327
869,15,2,-0.806499812575577,-0.027082442426277,0.109731798960898,-0.173522174281463,-0.026398895130671,0.106909478126057,0.000000000000000,0.000000000000000,0.806954401668529
870,16,2,-0.906043560240375,0.174480950143916,0.164514272959808,-0.322028432444436,0.009228061538106,0.345376532968065,0.000000000000000,0.000000000000000,0.922690920631702
871,16,2,0.750364137042020,0.264790179735570,0.194850313081574,-0.470179073702673,-0.124761491002888,0.016268212177057,0.000000000000000,0.000000000000000,0.795713627785280
872,15,2,-0.620904239428994,-0.366244829613809,-0.146923335249251,-0.127582009251493,-0.170131947218705,0.179473088212084,0.000000000000000,0.000000000000000,0.720872630746754
